1.03	2.97	3.96	1.98	0.19	-1.13	-9.35	49	35837	-1.64	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	48	35885	-1.64	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.13	-9.34	49	35934	-1.64	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.11	-9.32	48	35982	-1.64	0.06	0.02
1.00	2.97	3.96	1.98	0.21	-1.11	-9.34	48	36030	-1.64	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	49	36079	-1.64	0.06	0.02
1.01	2.96	3.96	1.98	0.19	-1.11	-9.34	49	36128	-1.64	0.06	0.02
1.00	2.97	3.96	1.98	0.19	-1.13	-9.33	48	36176	-1.64	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.13	-9.34	49	36225	-1.63	0.06	0.02
1.01	2.96	3.96	1.98	0.18	-1.12	-9.31	49	36274	-1.63	0.07	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	49	36323	-1.63	0.07	0.02
1.01	2.97	3.97	1.98	0.20	-1.13	-9.33	49	36372	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.21	-1.11	-9.35	48	36420	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.21	-1.12	-9.34	50	36470	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.13	-9.33	48	36518	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	48	36566	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.35	49	36615	-1.63	0.06	0.02
1.01	2.97	3.97	1.98	0.18	-1.13	-9.34	48	36663	-1.63	0.06	0.02
1.01	2.96	3.96	1.98	0.18	-1.12	-9.32	49	36712	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	49	36761	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.10	-9.33	50	36811	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	49	36860	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.21	-1.12	-9.35	50	36910	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.32	48	36958	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.11	-9.32	49	37007	-1.63	0.06	0.02
1.01	2.96	3.96	1.98	0.19	-1.11	-9.34	48	37055	-1.63	0.06	0.02
1.00	2.97	3.97	1.98	0.18	-1.11	-9.33	49	37104	-1.63	0.05	0.02
1.01	2.97	3.96	1.98	0.20	-1.10	-9.35	48	37152	-1.63	0.05	0.02
1.01	2.97	3.96	1.98	0.20	-1.11	-9.34	49	37201	-1.63	0.05	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	48	37249	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.35	49	37298	-1.63	0.06	0.02
1.01	2.96	3.96	1.98	0.20	-1.12	-9.35	49	37347	-1.63	0.06	0.02
1.01	2.97	3.97	1.98	0.19	-1.12	-9.34	50	37397	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.33	48	37445	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	49	37494	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.10	-9.35	49	37543	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.34	48	37591	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.11	-9.33	49	37640	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	49	37689	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.13	-9.33	48	37737	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.13	-9.33	49	37786	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.32	48	37834	-1.63	0.06	0.02
1.01	2.97	3.97	1.98	0.18	-1.10	-9.34	48	37882	-1.63	0.06	0.01
1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	49	37931	-1.63	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	48	37979	-1.63	0.06	0.01
1.01	2.97	3.96	1.98	0.19	-1.11	-9.35	49	38028	-1.63	0.06	0.01
1.01	2.97	3.97	1.98	0.19	-1.12	-9.33	48	38076	-1.62	0.06	0.02
1.01	2.96	3.96	1.98	0.18	-1.13	-9.32	48	38124	-1.62	0.06	0.01
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	49	38173	-1.62	0.07	0.01
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	50	38223	-1.62	0.07	0.02
1.01	2.97	3.96	1.98	0.21	-1.11	-9.35	49	38272	-1.62	0.07	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	48	38320	-1.62	0.07	0.02
1.01	2.97	3.96	1.98	0.17	-1.11	-9.34	49	38369	-1.62	0.07	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	48	38417	-1.62	0.07	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	48	38465	-1.61	0.07	0.02
1.00	2.97	3.96	1.98	0.19	-1.11	-9.33	49	38514	-1.61	0.07	0.02
1.01	2.97	3.97	1.98	0.20	-1.12	-9.33	49	38563	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.34	49	38612	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.37	49	38661	-1.61	0.07	0.02
1.01	2.97	3.97	1.98	0.20	-1.13	-9.35	48	38709	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.18	-1.13	-9.29	49	38758	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.34	48	38806	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	48	38854	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.37	49	38903	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.32	49	38952	-1.61	0.07	0.02
1.01	2.97	3.97	1.98	0.20	-1.13	-9.32	48	39000	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.17	-1.10	-9.36	49	39049	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.20	-1.11	-9.33	48	39097	-1.61	0.07	0.02
1.01	2.97	3.96	1.98	0.20	-1.13	-9.34	49	39146	-1.61	0.07	0.02
1.00	2.97	3.96	1.98	0.19	-1.12	-9.32	48	39194	-1.60	0.07	0.02
1.01	2.97	3.96	1.98	0.21	-1.11	-9.33	49	39243	-1.60	0.07	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.32	48	39291	-1.60	0.07	0.02
1.01	2.96	3.96	1.98	0.18	-1.12	-9.34	49	39340	-1.60	0.07	0.02
1.01	2.97	3.97	1.98	0.19	-1.11	-9.34	49	39389	-1.60	0.07	0.02
1.00	2.97	3.96	1.98	0.19	-1.13	-9.33	48	39437	-1.60	0.07	0.02
1.01	2.97	3.97	1.98	0.19	-1.12	-9.32	49	39486	-1.60	0.07	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.35	51	39537	-1.60	0.06	0.02
1.00	2.96	3.96	1.98	0.20	-1.11	-9.35	49	39586	-1.60	0.06	0.02
1.01	2.96	3.96	1.98	0.19	-1.12	-9.33	48	39634	-1.60	0.06	0.02
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	49	39683	-1.60	0.06	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	48	39731	-1.60	0.06	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.35	49	39780	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	48	39828	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.34	48	39876	-1.60	0.06	0.03
1.01	2.97	3.97	1.98	0.19	-1.13	-9.34	49	39925	-1.59	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	39973	-1.60	0.06	0.03
1.01	2.96	3.97	1.98	0.20	-1.11	-9.35	50	40023	-1.59	0.06	0.03
1.01	2.97	3.96	1.98	0.20	-1.12	-9.35	48	40071	-1.59	0.06	0.03
1.01	2.96	3.97	1.98	0.20	-1.12	-9.32	49	40120	-1.59	0.06	0.03
1.01	2.97	3.96	1.98	0.20	-1.12	-9.32	48	40168	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.17	-1.11	-9.32	49	40217	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	49	40266	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	49	40315	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	49	40364	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.11	-9.31	49	40413	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.32	49	40462	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.11	-9.33	48	40510	-1.59	0.05	0.03
1.01	2.97	3.97	1.98	0.19	-1.12	-9.34	49	40559	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	48	40607	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.34	49	40656	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	48	40704	-1.59	0.05	0.03
1.01	2.97	3.97	1.98	0.20	-1.12	-9.34	49	40753	-1.59	0.05	0.03
1.00	2.97	3.97	1.98	0.18	-1.12	-9.33	48	40801	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.13	-9.34	49	40850	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.13	-9.33	48	40898	-1.60	0.05	0.03
1.01	2.97	3.97	1.98	0.18	-1.12	-9.35	48	40946	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.10	-9.33	49	40995	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.20	-1.13	-9.32	48	41043	-1.60	0.06	0.03
1.00	2.97	3.96	1.98	0.19	-1.11	-9.31	49	41092	-1.60	0.06	0.03
1.01	2.97	3.97	1.98	0.19	-1.11	-9.33	48	41140	-1.60	0.06	0.04
1.01	2.96	3.96	1.98	0.18	-1.13	-9.32	49	41189	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	50	41239	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.10	-9.35	48	41287	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.20	-1.13	-9.33	49	41336	-1.60	0.06	0.03
1.01	2.96	3.96	1.98	0.18	-1.12	-9.35	49	41385	-1.60	0.06	0.03
1.00	2.97	3.96	1.98	0.20	-1.12	-9.32	49	41434	-1.59	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.32	49	41483	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	50	41533	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	49	41582	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	48	41630	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.34	49	41679	-1.60	0.06	0.03
1.00	2.97	3.96	1.98	0.18	-1.12	-9.34	49	41728	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.11	-9.32	48	41776	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.34	48	41824	-1.59	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.35	49	41873	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	41921	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	49	41970	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	50	42020	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.17	-1.11	-9.34	49	42069	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.35	50	42119	-1.59	0.05	0.03
1.01	2.97	3.97	1.98	0.19	-1.12	-9.32	48	42167	-1.59	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	42215	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.35	49	42264	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	49	42313	-1.60	0.05	0.03
1.00	2.97	3.96	1.98	0.19	-1.12	-9.36	49	42362	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.11	-9.33	50	42412	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.21	-1.12	-9.33	48	42460	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.11	-9.34	49	42509	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.11	-9.34	48	42557	-1.60	0.05	0.03
1.01	2.97	3.97	1.98	0.20	-1.12	-9.33	49	42606	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.11	-9.32	48	42654	-1.60	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.11	-9.32	49	42703	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.20	-1.12	-9.37	48	42751	-1.60	0.06	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	50	42801	-1.60	0.06	0.03
